4.2.2 Learning Controller

a)
mininet> h1 ping -c 100 h2
PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=29 ttl=64 time=34.0 ms
64 bytes from 10.0.0.2: icmp_seq=30 ttl=64 time=16.5 ms
64 bytes from 10.0.0.2: icmp_seq=31 ttl=64 time=13.3 ms
64 bytes from 10.0.0.2: icmp_seq=32 ttl=64 time=42.3 ms
64 bytes from 10.0.0.2: icmp_seq=33 ttl=64 time=17.3 ms
64 bytes from 10.0.0.2: icmp_seq=34 ttl=64 time=43.6 ms
64 bytes from 10.0.0.2: icmp_seq=35 ttl=64 time=21.1 ms
64 bytes from 10.0.0.2: icmp_seq=36 ttl=64 time=12.5 ms
64 bytes from 10.0.0.2: icmp_seq=37 ttl=64 time=41.4 ms
64 bytes from 10.0.0.2: icmp_seq=38 ttl=64 time=18.7 ms
64 bytes from 10.0.0.2: icmp_seq=39 ttl=64 time=52.2 ms
64 bytes from 10.0.0.2: icmp_seq=40 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=41 ttl=64 time=22.3 ms
64 bytes from 10.0.0.2: icmp_seq=42 ttl=64 time=53.0 ms
64 bytes from 10.0.0.2: icmp_seq=43 ttl=64 time=28.4 ms
64 bytes from 10.0.0.2: icmp_seq=44 ttl=64 time=5.47 ms
64 bytes from 10.0.0.2: icmp_seq=45 ttl=64 time=36.3 ms
64 bytes from 10.0.0.2: icmp_seq=46 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=47 ttl=64 time=14.9 ms
64 bytes from 10.0.0.2: icmp_seq=48 ttl=64 time=43.7 ms
64 bytes from 10.0.0.2: icmp_seq=49 ttl=64 time=18.1 ms
64 bytes from 10.0.0.2: icmp_seq=50 ttl=64 time=45.6 ms
64 bytes from 10.0.0.2: icmp_seq=51 ttl=64 time=37.0 ms
64 bytes from 10.0.0.2: icmp_seq=52 ttl=64 time=12.8 ms
64 bytes from 10.0.0.2: icmp_seq=53 ttl=64 time=39.4 ms
64 bytes from 10.0.0.2: icmp_seq=54 ttl=64 time=13.6 ms
64 bytes from 10.0.0.2: icmp_seq=55 ttl=64 time=39.5 ms
64 bytes from 10.0.0.2: icmp_seq=56 ttl=64 time=27.2 ms
64 bytes from 10.0.0.2: icmp_seq=57 ttl=64 time=5.56 ms
64 bytes from 10.0.0.2: icmp_seq=58 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=59 ttl=64 time=5.41 ms
64 bytes from 10.0.0.2: icmp_seq=60 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=61 ttl=64 time=27.7 ms
64 bytes from 10.0.0.2: icmp_seq=62 ttl=64 time=52.0 ms
64 bytes from 10.0.0.2: icmp_seq=63 ttl=64 time=25.6 ms
64 bytes from 10.0.0.2: icmp_seq=64 ttl=64 time=49.9 ms
64 bytes from 10.0.0.2: icmp_seq=65 ttl=64 time=26.1 ms
64 bytes from 10.0.0.2: icmp_seq=66 ttl=64 time=17.6 ms
64 bytes from 10.0.0.2: icmp_seq=67 ttl=64 time=15.7 ms
64 bytes from 10.0.0.2: icmp_seq=68 ttl=64 time=41.0 ms
64 bytes from 10.0.0.2: icmp_seq=69 ttl=64 time=20.3 ms
64 bytes from 10.0.0.2: icmp_seq=70 ttl=64 time=54.2 ms
64 bytes from 10.0.0.2: icmp_seq=71 ttl=64 time=53.4 ms
64 bytes from 10.0.0.2: icmp_seq=72 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=73 ttl=64 time=7.76 ms
64 bytes from 10.0.0.2: icmp_seq=74 ttl=64 time=33.8 ms
64 bytes from 10.0.0.2: icmp_seq=75 ttl=64 time=11.3 ms
64 bytes from 10.0.0.2: icmp_seq=76 ttl=64 time=53.1 ms
64 bytes from 10.0.0.2: icmp_seq=77 ttl=64 time=29.5 ms
64 bytes from 10.0.0.2: icmp_seq=78 ttl=64 time=10.4 ms
64 bytes from 10.0.0.2: icmp_seq=79 ttl=64 time=40.1 ms
64 bytes from 10.0.0.2: icmp_seq=80 ttl=64 time=17.1 ms
64 bytes from 10.0.0.2: icmp_seq=81 ttl=64 time=9.85 ms
64 bytes from 10.0.0.2: icmp_seq=82 ttl=64 time=37.5 ms
64 bytes from 10.0.0.2: icmp_seq=83 ttl=64 time=11.2 ms
64 bytes from 10.0.0.2: icmp_seq=84 ttl=64 time=35.5 ms
64 bytes from 10.0.0.2: icmp_seq=85 ttl=64 time=8.33 ms
64 bytes from 10.0.0.2: icmp_seq=86 ttl=64 time=4.26 ms
64 bytes from 10.0.0.2: icmp_seq=87 ttl=64 time=47.5 ms
64 bytes from 10.0.0.2: icmp_seq=88 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=89 ttl=64 time=10.8 ms
64 bytes from 10.0.0.2: icmp_seq=90 ttl=64 time=14.6 ms
64 bytes from 10.0.0.2: icmp_seq=91 ttl=64 time=58.0 ms
64 bytes from 10.0.0.2: icmp_seq=92 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=93 ttl=64 time=54.9 ms
64 bytes from 10.0.0.2: icmp_seq=94 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=95 ttl=64 time=10.6 ms
64 bytes from 10.0.0.2: icmp_seq=96 ttl=64 time=4.83 ms
64 bytes from 10.0.0.2: icmp_seq=97 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=98 ttl=64 time=51.5 ms
64 bytes from 10.0.0.2: icmp_seq=99 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=100 ttl=64 time=9.49 ms

--- 10.0.0.2 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99188ms
rtt min/avg/max/mdev = 4.269/27.672/58.020/15.513 ms

b)
mininet> h1 ping -c 100 h5
PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=59.5 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=49.1 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=34.0 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=20.4 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=61.4 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=47.7 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=40.0 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=21.0 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=57.4 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=42.6 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=28.7 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=13.9 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=46.8 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=36.5 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=21.8 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=58.2 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=49.5 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=32.9 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=20.4 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=55.1 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=67.3 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=50.8 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=41.7 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=26.6 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=16.4 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=49.1 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=35.5 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=17.1 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=55.8 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=40.0 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=30.7 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=15.8 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=53.0 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=50.8 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=34.3 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=30.2 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=20.8 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=52.6 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=44.6 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=29.1 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=31.4 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=16.3 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=53.7 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=39.6 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=41.9 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=43.0 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=63.7 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=49.5 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=43.8 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=60.4 ms
64 bytes from 10.0.0.5: icmp_seq=51 ttl=64 time=50.8 ms
64 bytes from 10.0.0.5: icmp_seq=52 ttl=64 time=37.5 ms
64 bytes from 10.0.0.5: icmp_seq=53 ttl=64 time=34.0 ms
64 bytes from 10.0.0.5: icmp_seq=54 ttl=64 time=96.4 ms
64 bytes from 10.0.0.5: icmp_seq=55 ttl=64 time=73.4 ms
64 bytes from 10.0.0.5: icmp_seq=56 ttl=64 time=44.8 ms
64 bytes from 10.0.0.5: icmp_seq=57 ttl=64 time=22.6 ms
64 bytes from 10.0.0.5: icmp_seq=58 ttl=64 time=29.2 ms
64 bytes from 10.0.0.5: icmp_seq=59 ttl=64 time=60.9 ms
64 bytes from 10.0.0.5: icmp_seq=60 ttl=64 time=48.7 ms
64 bytes from 10.0.0.5: icmp_seq=61 ttl=64 time=41.9 ms
64 bytes from 10.0.0.5: icmp_seq=62 ttl=64 time=30.5 ms
64 bytes from 10.0.0.5: icmp_seq=63 ttl=64 time=16.1 ms
64 bytes from 10.0.0.5: icmp_seq=64 ttl=64 time=48.8 ms
64 bytes from 10.0.0.5: icmp_seq=65 ttl=64 time=42.4 ms
64 bytes from 10.0.0.5: icmp_seq=66 ttl=64 time=21.2 ms
64 bytes from 10.0.0.5: icmp_seq=67 ttl=64 time=60.8 ms
64 bytes from 10.0.0.5: icmp_seq=68 ttl=64 time=46.1 ms
64 bytes from 10.0.0.5: icmp_seq=69 ttl=64 time=32.0 ms
64 bytes from 10.0.0.5: icmp_seq=70 ttl=64 time=29.1 ms
64 bytes from 10.0.0.5: icmp_seq=71 ttl=64 time=12.8 ms
64 bytes from 10.0.0.5: icmp_seq=72 ttl=64 time=48.3 ms
64 bytes from 10.0.0.5: icmp_seq=73 ttl=64 time=34.6 ms
64 bytes from 10.0.0.5: icmp_seq=74 ttl=64 time=23.1 ms
64 bytes from 10.0.0.5: icmp_seq=75 ttl=64 time=62.0 ms
64 bytes from 10.0.0.5: icmp_seq=76 ttl=64 time=52.4 ms
64 bytes from 10.0.0.5: icmp_seq=77 ttl=64 time=36.6 ms
64 bytes from 10.0.0.5: icmp_seq=78 ttl=64 time=22.6 ms
64 bytes from 10.0.0.5: icmp_seq=79 ttl=64 time=58.1 ms
64 bytes from 10.0.0.5: icmp_seq=80 ttl=64 time=46.0 ms
64 bytes from 10.0.0.5: icmp_seq=81 ttl=64 time=29.6 ms
64 bytes from 10.0.0.5: icmp_seq=82 ttl=64 time=61.0 ms
64 bytes from 10.0.0.5: icmp_seq=83 ttl=64 time=49.3 ms
64 bytes from 10.0.0.5: icmp_seq=84 ttl=64 time=32.3 ms
64 bytes from 10.0.0.5: icmp_seq=85 ttl=64 time=23.9 ms
64 bytes from 10.0.0.5: icmp_seq=86 ttl=64 time=18.6 ms
64 bytes from 10.0.0.5: icmp_seq=87 ttl=64 time=60.0 ms
64 bytes from 10.0.0.5: icmp_seq=88 ttl=64 time=53.1 ms
64 bytes from 10.0.0.5: icmp_seq=89 ttl=64 time=63.7 ms
64 bytes from 10.0.0.5: icmp_seq=90 ttl=64 time=15.8 ms
64 bytes from 10.0.0.5: icmp_seq=91 ttl=64 time=50.7 ms
64 bytes from 10.0.0.5: icmp_seq=92 ttl=64 time=79.0 ms
64 bytes from 10.0.0.5: icmp_seq=93 ttl=64 time=23.4 ms
64 bytes from 10.0.0.5: icmp_seq=94 ttl=64 time=25.8 ms
64 bytes from 10.0.0.5: icmp_seq=95 ttl=64 time=63.6 ms
64 bytes from 10.0.0.5: icmp_seq=96 ttl=64 time=48.3 ms
64 bytes from 10.0.0.5: icmp_seq=97 ttl=64 time=18.4 ms
64 bytes from 10.0.0.5: icmp_seq=98 ttl=64 time=53.1 ms
64 bytes from 10.0.0.5: icmp_seq=99 ttl=64 time=40.2 ms
64 bytes from 10.0.0.5: icmp_seq=100 ttl=64 time=24.8 ms

--- 10.0.0.5 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99186ms
rtt min/avg/max/mdev = 12.874/41.059/96.493/16.353 ms

mininet> h1 ping -c 100 h4
PING 10.0.0.4 (10.0.0.4) 56(84) bytes of data.
64 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=40.9 ms
64 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=22.9 ms
64 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=61.2 ms
64 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=47.0 ms
64 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=36.3 ms
64 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=22.2 ms
64 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=35.0 ms
64 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=24.3 ms
64 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=59.6 ms
64 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=48.2 ms
64 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=29.0 ms
64 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=14.5 ms
64 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=52.1 ms
64 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=36.4 ms
64 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=18.3 ms
64 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=55.7 ms
64 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=42.3 ms
64 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=28.7 ms
64 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=16.3 ms
64 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=54.2 ms
64 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=28.7 ms
64 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=13.9 ms
64 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=45.4 ms
64 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=31.7 ms
64 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=38.1 ms
64 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=46.2 ms
64 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=40.9 ms
64 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=24.4 ms
64 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=45.0 ms
64 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=31.5 ms
64 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=13.0 ms
64 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=48.7 ms
64 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=31.6 ms
64 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=19.5 ms
64 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=55.1 ms
64 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=46.1 ms
64 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=26.1 ms
64 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=14.6 ms
64 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=51.7 ms
64 bytes from 10.0.0.4: icmp_seq=40 ttl=64 time=39.0 ms
64 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=19.3 ms
64 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=51.6 ms
64 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=35.4 ms
64 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=22.1 ms
64 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=59.2 ms
64 bytes from 10.0.0.4: icmp_seq=46 ttl=64 time=50.3 ms
64 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=31.5 ms
64 bytes from 10.0.0.4: icmp_seq=48 ttl=64 time=16.7 ms
64 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=53.2 ms
64 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=38.3 ms
64 bytes from 10.0.0.4: icmp_seq=51 ttl=64 time=21.8 ms
64 bytes from 10.0.0.4: icmp_seq=52 ttl=64 time=11.0 ms
64 bytes from 10.0.0.4: icmp_seq=53 ttl=64 time=45.2 ms
64 bytes from 10.0.0.4: icmp_seq=54 ttl=64 time=35.9 ms
64 bytes from 10.0.0.4: icmp_seq=55 ttl=64 time=17.0 ms
64 bytes from 10.0.0.4: icmp_seq=56 ttl=64 time=56.5 ms
64 bytes from 10.0.0.4: icmp_seq=57 ttl=64 time=44.2 ms
64 bytes from 10.0.0.4: icmp_seq=58 ttl=64 time=30.4 ms
64 bytes from 10.0.0.4: icmp_seq=59 ttl=64 time=19.7 ms
64 bytes from 10.0.0.4: icmp_seq=60 ttl=64 time=56.8 ms
64 bytes from 10.0.0.4: icmp_seq=61 ttl=64 time=40.2 ms
64 bytes from 10.0.0.4: icmp_seq=62 ttl=64 time=24.2 ms
64 bytes from 10.0.0.4: icmp_seq=63 ttl=64 time=57.4 ms
64 bytes from 10.0.0.4: icmp_seq=64 ttl=64 time=42.6 ms
64 bytes from 10.0.0.4: icmp_seq=65 ttl=64 time=25.4 ms
64 bytes from 10.0.0.4: icmp_seq=66 ttl=64 time=12.7 ms
64 bytes from 10.0.0.4: icmp_seq=67 ttl=64 time=47.6 ms
64 bytes from 10.0.0.4: icmp_seq=68 ttl=64 time=33.0 ms
64 bytes from 10.0.0.4: icmp_seq=69 ttl=64 time=14.8 ms
64 bytes from 10.0.0.4: icmp_seq=70 ttl=64 time=54.1 ms
64 bytes from 10.0.0.4: icmp_seq=71 ttl=64 time=36.3 ms
64 bytes from 10.0.0.4: icmp_seq=72 ttl=64 time=22.1 ms
64 bytes from 10.0.0.4: icmp_seq=73 ttl=64 time=59.5 ms
64 bytes from 10.0.0.4: icmp_seq=74 ttl=64 time=49.2 ms
64 bytes from 10.0.0.4: icmp_seq=75 ttl=64 time=36.3 ms
64 bytes from 10.0.0.4: icmp_seq=76 ttl=64 time=20.5 ms
64 bytes from 10.0.0.4: icmp_seq=77 ttl=64 time=35.5 ms
64 bytes from 10.0.0.4: icmp_seq=78 ttl=64 time=16.5 ms
64 bytes from 10.0.0.4: icmp_seq=79 ttl=64 time=52.5 ms
64 bytes from 10.0.0.4: icmp_seq=80 ttl=64 time=51.1 ms
64 bytes from 10.0.0.4: icmp_seq=81 ttl=64 time=41.0 ms
64 bytes from 10.0.0.4: icmp_seq=82 ttl=64 time=72.6 ms
64 bytes from 10.0.0.4: icmp_seq=83 ttl=64 time=12.7 ms
64 bytes from 10.0.0.4: icmp_seq=84 ttl=64 time=49.9 ms
64 bytes from 10.0.0.4: icmp_seq=85 ttl=64 time=35.9 ms
64 bytes from 10.0.0.4: icmp_seq=86 ttl=64 time=25.9 ms
64 bytes from 10.0.0.4: icmp_seq=87 ttl=64 time=61.3 ms
64 bytes from 10.0.0.4: icmp_seq=88 ttl=64 time=53.2 ms
64 bytes from 10.0.0.4: icmp_seq=89 ttl=64 time=34.5 ms
64 bytes from 10.0.0.4: icmp_seq=90 ttl=64 time=38.1 ms
64 bytes from 10.0.0.4: icmp_seq=91 ttl=64 time=20.1 ms
64 bytes from 10.0.0.4: icmp_seq=92 ttl=64 time=80.7 ms
64 bytes from 10.0.0.4: icmp_seq=93 ttl=64 time=18.0 ms
64 bytes from 10.0.0.4: icmp_seq=94 ttl=64 time=58.8 ms
64 bytes from 10.0.0.4: icmp_seq=95 ttl=64 time=44.7 ms
64 bytes from 10.0.0.4: icmp_seq=96 ttl=64 time=36.7 ms
64 bytes from 10.0.0.4: icmp_seq=97 ttl=64 time=16.0 ms
64 bytes from 10.0.0.4: icmp_seq=98 ttl=64 time=55.0 ms
64 bytes from 10.0.0.4: icmp_seq=99 ttl=64 time=39.4 ms
64 bytes from 10.0.0.4: icmp_seq=100 ttl=64 time=23.3 ms

--- 10.0.0.4 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99183ms
rtt min/avg/max/mdev = 11.073/37.062/80.793/15.363 ms

c)
mininet> iperf h1 h2
*** Iperf: testing TCP bandwidth between h1 and h2
*** Results: ['7.02 Mbits/sec', '7.65 Mbits/sec']

mininet> iperf h1 h5
*** Iperf: testing TCP bandwidth between h1 and h5
*** Results: ['3.56 Mbits/sec', '4.26 Mbits/sec']
